partner_id,partner_name,zone,vehicle_type,avg_rating,total_deliveries,status,experience_months,lat,lng
DP_01723,Karthik Das,BTM Layout,bike,3.7,6933,active,34,12.942951,77.558921
DP_01724,Rahul Naik,Brigade Road,bicycle,4.1,7595,on_break,24,12.961438,77.660663
DP_01725,Mohan Reddy,Electronic City,scooter,4.8,558,on_break,30,12.904233,77.583777
DP_01726,Vikram Verma,Brigade Road,bike,4.8,7978,active,25,12.905268,77.641311
DP_01727,Ganesh Yadav,Bellandur,scooter,3.9,1796,on_break,44,12.926439,77.67699
DP_01728,Suresh Verma,Sarjapur Road,ev_scooter,4.5,1376,active,30,13.030831,77.570429
DP_01729,Sanjay Singh,Jayanagar,bike,3.7,676,active,45,12.90215,77.608906
DP_01730,Karthik Patil,Marathahalli,bike,4.9,3459,active,45,13.032301,77.569343
DP_01731,Pradeep Verma,Bommanahalli,ev_scooter,4.1,2947,active,46,13.025007,77.515981
DP_01732,Amit Verma,Koramangala,scooter,4.0,672,on_break,43,12.978497,77.608059
DP_01733,Deepak Kumar,Hebbal,bicycle,4.8,5075,active,38,13.038351,77.621144
DP_01734,Amit Verma,Banashankari,scooter,5.0,6937,active,19,12.967351,77.507201
DP_01735,Ravi Sharma,Electronic City,bike,4.5,6929,active,40,12.981059,77.67341
DP_01736,Suresh Reddy,Bellandur,scooter,4.6,7569,active,28,13.041697,77.604591
DP_01737,Amit Patil,Banashankari,ev_scooter,4.3,1165,active,35,13.005364,77.655559
DP_01738,Arun Reddy,Marathahalli,ev_scooter,4.6,288,inactive,10,12.900944,77.698788
DP_01739,Arun Verma,Sarjapur Road,scooter,4.7,3635,on_break,48,12.901088,77.536399
DP_01740,Rahul Sharma,Basavanagudi,bicycle,4.5,2892,on_break,41,13.005635,77.596068
DP_01741,Naveen Naik,JP Nagar,scooter,3.8,5377,active,29,12.974956,77.642767
DP_01742,Ravi Yadav,Indiranagar,bicycle,3.8,4397,active,38,12.970472,77.512179
DP_01743,Raj Patil,Electronic City,scooter,4.6,5532,on_break,11,12.982613,77.663163
DP_01744,Naveen Kumar,Bellandur,bicycle,4.6,6510,active,47,13.045644,77.566213
DP_01745,Vikram Naik,JP Nagar,scooter,5.0,6568,active,30,12.997386,77.558634
DP_01746,Manoj Patil,Whitefield,bike,4.0,4832,active,19,12.95996,77.628985
DP_01747,Karthik Naik,BTM Layout,bicycle,4.1,133,active,18,12.977235,77.685486
DP_01748,Mohan Naik,Yelahanka,ev_scooter,4.6,1747,active,12,12.99354,77.514111
DP_01749,Vikram Verma,Marathahalli,bicycle,4.0,3861,on_break,29,12.904351,77.631847
DP_01750,Naveen Reddy,Hebbal,scooter,4.5,2194,on_break,38,13.026046,77.635498
DP_01751,Amit Naik,Yelahanka,bicycle,3.5,3429,active,36,12.989196,77.541266
DP_01752,Amit Kumar,HSR Layout,scooter,4.8,2056,active,2,13.004071,77.548265
DP_01753,Arun Singh,Bommanahalli,ev_scooter,3.7,1883,active,28,12.982459,77.510668
DP_01754,Raj Singh,Basavanagudi,bike,4.3,188,on_break,24,13.022791,77.541341
DP_01755,Sanjay Sharma,Yelahanka,bicycle,4.1,223,active,42,12.967478,77.53314
DP_01756,Suresh Gowda,Bellandur,ev_scooter,4.0,3584,active,24,12.969402,77.683304
DP_01757,Pradeep Patil,Banashankari,bicycle,4.4,5060,active,24,12.903813,77.568521
DP_01758,Mohan Naik,BTM Layout,scooter,4.3,5223,active,8,12.945054,77.57291
DP_01759,Naveen Singh,Banashankari,scooter,4.4,7767,active,21,12.919647,77.670648
DP_01760,Amit Kumar,Malleshwaram,ev_scooter,4.8,6387,active,33,12.924604,77.651861
DP_01761,Ganesh Gowda,Rajajinagar,bike,4.8,5049,active,12,12.91388,77.666446
DP_01762,Arun Yadav,Malleshwaram,bicycle,4.0,541,on_break,3,13.018424,77.632962
DP_01763,Ganesh Naik,Sarjapur Road,bicycle,4.2,260,active,36,12.921224,77.690214
DP_01764,Sanjay Gowda,Jayanagar,scooter,3.8,7727,active,11,13.010674,77.556903
DP_01765,Ravi Reddy,Banashankari,scooter,5.0,3625,active,42,13.025324,77.657197
DP_01766,Vikram Singh,MG Road,scooter,4.7,775,on_break,3,12.954255,77.666091
DP_01767,Pradeep Patil,Marathahalli,bicycle,4.4,550,inactive,19,13.038761,77.595691
DP_01768,Suresh Reddy,Yelahanka,scooter,4.9,2711,active,1,12.912952,77.680009
DP_01769,Raj Singh,HSR Layout,scooter,4.7,6120,on_break,15,12.939298,77.600468
DP_01770,Arun Singh,Malleshwaram,scooter,3.8,6334,active,28,13.003786,77.678499
DP_01771,Karthik Naik,Hebbal,bike,3.8,2009,active,9,12.917396,77.523299
DP_01772,Raj Reddy,Koramangala,bike,4.8,5847,active,6,13.04909,77.507887
DP_01773,Deepak Yadav,Banashankari,bike,3.7,4356,on_break,4,12.983409,77.628945
DP_01774,Deepak Naik,HSR Layout,ev_scooter,4.0,3002,active,8,13.023675,77.521538
DP_01775,Sanjay Das,MG Road,bike,4.3,624,active,13,12.94814,77.692845
DP_01776,Suresh Patil,Jayanagar,scooter,3.9,3581,on_break,41,12.959804,77.510767
DP_01777,Naveen Singh,Banashankari,ev_scooter,3.6,7080,active,45,12.982178,77.612637
DP_01778,Suresh Verma,Brigade Road,ev_scooter,3.9,2680,on_break,2,12.916802,77.644435
DP_01779,Ravi Sharma,Marathahalli,bicycle,4.9,2208,active,28,12.904172,77.598619
DP_01780,Naveen Verma,Yelahanka,ev_scooter,4.7,2875,active,46,12.97439,77.56935
DP_01781,Pradeep Patil,Electronic City,scooter,3.8,6812,active,48,12.931345,77.578875
DP_01782,Ganesh Patil,Jayanagar,bike,3.6,7035,active,4,12.947319,77.677763
DP_01783,Sanjay Kumar,Bellandur,scooter,4.6,4746,active,14,12.909064,77.579787
DP_01784,Ravi Kumar,Bellandur,bicycle,4.4,2351,active,39,13.029399,77.69357
DP_01785,Ganesh Das,Rajajinagar,scooter,4.8,1171,on_break,16,12.93273,77.592243
DP_01786,Arun Singh,Koramangala,bicycle,4.3,122,inactive,38,12.974322,77.682614
DP_01787,Ganesh Kumar,Yelahanka,ev_scooter,3.8,1545,active,14,13.026657,77.659816
DP_01788,Pradeep Verma,Rajajinagar,ev_scooter,3.9,7272,active,45,12.97892,77.53854
DP_01789,Rahul Patil,Marathahalli,bicycle,4.4,92,on_break,32,12.927976,77.60492
DP_01790,Naveen Verma,JP Nagar,scooter,4.5,4558,on_break,48,12.941152,77.563273
DP_01791,Rahul Das,Whitefield,bike,4.8,7871,active,2,13.044578,77.683868
DP_01792,Sanjay Reddy,Bommanahalli,scooter,4.1,4495,active,14,12.982171,77.597808
DP_01793,Naveen Das,Rajajinagar,scooter,3.7,2020,active,3,12.938715,77.547077
DP_01794,Arun Gowda,Yelahanka,bicycle,4.1,7411,inactive,34,12.964609,77.595922
DP_01795,Suresh Naik,Yelahanka,scooter,4.2,773,active,26,12.934198,77.591474
DP_01796,Naveen Reddy,Malleshwaram,ev_scooter,4.2,355,active,23,12.977008,77.500974
DP_01797,Suresh Yadav,Whitefield,bicycle,4.7,3079,active,35,12.916911,77.562321
DP_01798,Mohan Naik,Jayanagar,bike,3.6,4465,active,7,12.946037,77.683487
DP_01799,Naveen Naik,Jayanagar,bike,3.6,5027,active,48,13.012251,77.656539
DP_01800,Pradeep Yadav,JP Nagar,ev_scooter,5.0,7502,active,48,12.959735,77.693955
DP_01801,Karthik Yadav,Rajajinagar,scooter,4.2,783,on_break,2,12.929761,77.675457
DP_01802,Ganesh Gowda,Yelahanka,bicycle,5.0,6993,active,44,12.961541,77.584798
DP_01803,Rahul Kumar,Koramangala,bike,3.6,7875,active,9,12.922828,77.655087
DP_01804,Karthik Naik,BTM Layout,ev_scooter,4.9,5677,active,7,12.997745,77.645356
DP_01805,Mohan Sharma,Bellandur,ev_scooter,4.7,1948,active,43,13.017916,77.511071
DP_01806,Pradeep Patil,MG Road,bike,5.0,4846,active,2,13.017134,77.620912
DP_01807,Manoj Gowda,HSR Layout,bike,4.3,620,active,45,13.018608,77.671227
DP_01808,Rahul Yadav,Koramangala,bicycle,4.3,1596,on_break,31,13.021943,77.506785
DP_01809,Amit Patil,Hebbal,bicycle,4.6,4771,active,46,12.918617,77.66226
DP_01810,Pradeep Yadav,Brigade Road,bicycle,4.4,3221,active,22,12.944053,77.667061
DP_01811,Sanjay Gowda,Sarjapur Road,ev_scooter,3.7,2858,active,1,13.045084,77.522449
DP_01812,Ganesh Patil,HSR Layout,scooter,3.9,3826,active,19,13.004568,77.563785
DP_01813,Rahul Gowda,Marathahalli,bike,4.7,5879,active,15,13.023497,77.584513
DP_01814,Deepak Patil,Bommanahalli,bike,4.5,5649,on_break,4,12.913575,77.502552
DP_01815,Suresh Reddy,Basavanagudi,bicycle,4.5,2817,active,5,13.01065,77.547882
DP_01816,Sanjay Das,Yelahanka,bicycle,4.3,786,active,19,12.92606,77.641123
DP_01817,Pradeep Gowda,BTM Layout,scooter,4.7,7316,on_break,35,12.930299,77.542653
DP_01818,Ganesh Verma,Marathahalli,ev_scooter,4.6,7090,active,32,12.986067,77.610959
DP_01819,Ravi Reddy,Jayanagar,ev_scooter,4.8,3149,active,30,13.042588,77.594471
DP_01820,Pradeep Verma,HSR Layout,scooter,4.8,6021,on_break,34,13.029796,77.692027
DP_01821,Ganesh Verma,Indiranagar,bicycle,3.6,5960,on_break,32,13.009158,77.524164
DP_01822,Suresh Singh,Hebbal,bicycle,4.9,2161,active,46,12.997445,77.693567
DP_01823,Sanjay Verma,MG Road,scooter,3.6,4773,active,20,12.925869,77.653489
DP_01824,Rahul Verma,Sarjapur Road,bicycle,5.0,1563,active,47,13.000366,77.694098
DP_01825,Ganesh Patil,Basavanagudi,ev_scooter,3.5,3890,active,8,12.994878,77.568127
DP_01826,Pradeep Singh,Marathahalli,scooter,3.6,5373,inactive,36,13.024247,77.61012
DP_01827,Raj Reddy,Marathahalli,ev_scooter,4.2,4846,active,27,12.999877,77.582387
DP_01828,Amit Verma,Koramangala,ev_scooter,4.0,5939,on_break,36,13.048913,77.665789
DP_01829,Arun Singh,Malleshwaram,ev_scooter,4.0,6259,on_break,34,12.92004,77.521683
DP_01830,Sanjay Kumar,Koramangala,scooter,4.5,6153,active,48,12.989059,77.696771
DP_01831,Ravi Sharma,Bellandur,ev_scooter,4.3,547,active,33,13.012772,77.583383
DP_01832,Raj Das,Hebbal,scooter,3.7,4135,on_break,46,12.905268,77.69278
DP_01833,Rahul Yadav,Bommanahalli,bicycle,4.4,5558,active,28,12.973756,77.560894
DP_01834,Sanjay Naik,Bellandur,scooter,4.4,2897,active,31,13.019767,77.63464
DP_01835,Raj Gowda,Yelahanka,ev_scooter,4.0,1141,active,26,12.954068,77.555235
DP_01836,Karthik Reddy,Brigade Road,bike,4.2,4850,active,31,12.986609,77.500698
DP_01837,Rahul Yadav,Indiranagar,bicycle,4.6,6233,active,12,12.965619,77.53591
DP_01838,Rahul Kumar,Brigade Road,scooter,3.7,6138,active,17,12.951797,77.690606
DP_01839,Arun Sharma,Malleshwaram,scooter,3.5,7508,inactive,3,13.049864,77.592289
DP_01840,Raj Kumar,Yelahanka,ev_scooter,3.8,758,active,22,12.921996,77.529697
DP_01841,Manoj Patil,Bellandur,bicycle,3.7,2856,inactive,13,12.972328,77.626575
DP_01842,Ravi Kumar,MG Road,bicycle,4.8,7256,active,47,13.038622,77.581639
DP_01843,Rahul Reddy,Jayanagar,ev_scooter,4.2,1828,on_break,9,12.922417,77.688735
DP_01844,Amit Verma,Rajajinagar,scooter,4.2,7383,inactive,15,12.974594,77.535343
DP_01845,Raj Das,JP Nagar,scooter,3.7,1959,on_break,46,12.97073,77.653365
DP_01846,Ravi Verma,Indiranagar,bicycle,3.7,1750,active,3,12.930662,77.589154
DP_01847,Rahul Sharma,Yelahanka,scooter,4.8,1660,active,41,12.994012,77.677447
DP_01848,Rahul Verma,Bommanahalli,bicycle,4.1,5248,inactive,6,12.919182,77.629134
DP_01849,Ganesh Kumar,Basavanagudi,bicycle,4.2,3653,active,34,13.020142,77.628344
DP_01850,Raj Singh,Malleshwaram,ev_scooter,4.9,4730,active,35,12.902484,77.695449
DP_01851,Vikram Gowda,Rajajinagar,bicycle,4.0,6013,on_break,10,12.914379,77.597894
DP_01852,Raj Sharma,Basavanagudi,ev_scooter,4.4,1338,active,2,12.948481,77.642658
DP_01853,Rahul Das,Bellandur,ev_scooter,4.3,3020,active,17,13.008874,77.526557
DP_01854,Rahul Das,Basavanagudi,bike,3.8,3792,active,39,12.970312,77.683258
DP_01855,Sanjay Sharma,Bommanahalli,scooter,3.6,3099,active,11,12.91419,77.601962
DP_01856,Sanjay Naik,MG Road,bicycle,4.7,6434,active,44,13.009123,77.525553
DP_01857,Manoj Naik,Koramangala,ev_scooter,4.8,6082,active,26,12.995684,77.653483
DP_01858,Ganesh Patil,Rajajinagar,scooter,5.0,4098,active,6,13.030625,77.665768
DP_01859,Ganesh Verma,MG Road,ev_scooter,3.9,4633,active,47,12.992346,77.678116
DP_01860,Rahul Verma,Koramangala,bicycle,3.8,1251,on_break,25,12.925334,77.520633
DP_01861,Deepak Naik,Malleshwaram,scooter,4.9,3668,active,37,13.0015,77.582926
DP_01862,Deepak Yadav,Brigade Road,bicycle,4.9,2417,active,36,12.984432,77.564077
DP_01863,Manoj Gowda,Banashankari,ev_scooter,4.7,5398,active,5,12.97049,77.60271
DP_01864,Ravi Kumar,Jayanagar,scooter,4.6,795,active,10,13.010445,77.688982
DP_01865,Manoj Naik,Jayanagar,scooter,4.5,1424,active,25,12.998522,77.592241
DP_01866,Amit Sharma,Marathahalli,bicycle,4.9,3752,active,14,12.989758,77.513062
DP_01867,Ravi Singh,Rajajinagar,bike,3.6,135,active,34,12.964619,77.643999
DP_01868,Mohan Patil,Koramangala,scooter,5.0,6160,active,20,12.945631,77.651091
DP_01869,Naveen Das,Basavanagudi,scooter,4.5,4261,active,24,12.994515,77.555879
DP_01870,Manoj Kumar,Sarjapur Road,bike,4.4,4110,active,27,12.943895,77.687542
DP_01871,Ganesh Verma,Malleshwaram,bike,3.5,2917,inactive,16,13.007366,77.583693
DP_01872,Sanjay Yadav,MG Road,bicycle,4.9,6544,active,15,12.980934,77.653623
DP_01873,Mohan Gowda,Indiranagar,scooter,4.3,4740,active,22,12.958349,77.568954
DP_01874,Karthik Sharma,HSR Layout,ev_scooter,4.3,7373,active,29,12.966381,77.618683
DP_01875,Karthik Sharma,Basavanagudi,ev_scooter,3.9,6728,active,3,12.990935,77.580655
DP_01876,Deepak Sharma,JP Nagar,bike,4.1,6168,active,10,12.935962,77.602301
DP_01877,Ganesh Das,MG Road,ev_scooter,3.9,6621,active,41,12.92481,77.686068
DP_01878,Raj Sharma,Banashankari,bicycle,3.9,3373,active,12,13.049512,77.537333
DP_01879,Ganesh Gowda,Whitefield,ev_scooter,3.5,1976,active,5,12.900766,77.60918
DP_01880,Pradeep Yadav,Jayanagar,ev_scooter,4.4,3177,active,20,12.988111,77.51172
DP_01881,Manoj Yadav,Sarjapur Road,ev_scooter,3.9,3575,inactive,38,12.918379,77.648336
DP_01882,Manoj Singh,HSR Layout,scooter,3.8,6705,active,16,13.009054,77.66323
DP_01883,Mohan Gowda,Rajajinagar,bicycle,4.3,3398,inactive,46,13.038929,77.514026
DP_01884,Naveen Kumar,MG Road,bike,4.7,2529,active,34,12.990327,77.542971
DP_01885,Amit Verma,Malleshwaram,ev_scooter,4.6,5469,active,7,13.022238,77.603125
DP_01886,Mohan Kumar,JP Nagar,bike,3.8,2824,inactive,31,12.928953,77.603732
DP_01887,Naveen Kumar,Whitefield,bike,3.8,2460,on_break,30,12.914202,77.608395
DP_01888,Karthik Kumar,Malleshwaram,ev_scooter,4.6,5408,on_break,39,12.944281,77.613641
DP_01889,Suresh Sharma,MG Road,ev_scooter,4.4,5981,active,23,12.950406,77.615117
DP_01890,Rahul Das,MG Road,ev_scooter,4.3,717,active,43,12.973868,77.596605
DP_01891,Ravi Yadav,Basavanagudi,scooter,4.4,1721,inactive,36,13.036076,77.690844
DP_01892,Ravi Patil,Malleshwaram,bike,4.4,735,active,38,12.933,77.662556
DP_01893,Raj Sharma,HSR Layout,bicycle,4.4,1386,on_break,3,12.984381,77.688402
DP_01894,Ravi Kumar,Yelahanka,scooter,4.2,5589,active,31,12.974404,77.60443
DP_01895,Manoj Reddy,Malleshwaram,ev_scooter,3.9,106,active,7,12.910244,77.683628
DP_01896,Naveen Naik,Marathahalli,scooter,4.6,5372,active,4,13.049202,77.618382
DP_01897,Suresh Naik,Malleshwaram,bicycle,4.2,814,active,8,12.983155,77.509613
DP_01898,Karthik Singh,HSR Layout,bike,4.5,1129,on_break,46,12.99676,77.546004
DP_01899,Sanjay Das,Brigade Road,scooter,3.8,1541,active,38,13.031222,77.601594
DP_01900,Deepak Reddy,Sarjapur Road,bike,4.1,1284,active,19,13.022399,77.568169
DP_01901,Karthik Verma,Hebbal,bike,4.8,7271,active,25,12.99499,77.614144
DP_01902,Sanjay Verma,Rajajinagar,bike,5.0,2993,active,11,12.913358,77.528196
DP_01903,Sanjay Sharma,Indiranagar,ev_scooter,3.5,1053,active,18,13.016396,77.688285
DP_01904,Raj Kumar,Basavanagudi,bicycle,3.9,6572,on_break,3,13.031466,77.640294
DP_01905,Arun Singh,Brigade Road,bicycle,3.6,6394,active,16,12.940976,77.612785
DP_01906,Vikram Das,Yelahanka,bicycle,3.5,3359,active,44,13.021733,77.64804
DP_01907,Ravi Naik,Bommanahalli,scooter,4.5,3791,active,26,12.96483,77.6115
DP_01908,Ganesh Verma,Brigade Road,bicycle,4.4,382,active,10,12.991258,77.554836
DP_01909,Amit Das,Banashankari,bike,3.9,2991,active,42,12.966459,77.586216
DP_01910,Sanjay Sharma,JP Nagar,bicycle,4.2,6216,active,6,13.031721,77.661284
DP_01911,Ravi Singh,Jayanagar,ev_scooter,4.9,7973,active,9,12.978665,77.626003
DP_01912,Arun Yadav,Whitefield,ev_scooter,4.8,2672,active,1,12.920213,77.656464
DP_01913,Amit Das,Rajajinagar,ev_scooter,4.9,744,active,25,12.958042,77.653746
DP_01914,Manoj Naik,Basavanagudi,bike,4.7,2576,active,9,12.94051,77.688246
DP_01915,Deepak Naik,Basavanagudi,ev_scooter,4.5,1073,active,25,12.92361,77.599527
DP_01916,Sanjay Yadav,Sarjapur Road,bike,3.7,7396,active,32,13.042777,77.541256
DP_01917,Pradeep Reddy,Electronic City,bicycle,3.8,1713,active,22,13.024171,77.578056
DP_01918,Ravi Verma,Indiranagar,bicycle,4.6,4330,on_break,20,12.990031,77.675714
DP_01919,Amit Singh,Bellandur,bicycle,4.9,513,active,10,12.901238,77.571996
DP_01920,Pradeep Sharma,BTM Layout,bike,3.8,1025,active,24,13.037781,77.503332
DP_01921,Sanjay Das,Brigade Road,scooter,3.9,1273,active,9,13.00884,77.642222
DP_01922,Deepak Singh,Koramangala,scooter,4.9,4790,active,17,13.033366,77.545244
DP_01923,Raj Yadav,Whitefield,bike,3.9,303,on_break,35,13.038936,77.597096
DP_01924,Vikram Sharma,BTM Layout,ev_scooter,4.8,3996,active,35,12.92267,77.674774
DP_01925,Raj Reddy,Indiranagar,bike,4.9,3548,on_break,10,12.934213,77.543402
DP_01926,Deepak Verma,Brigade Road,bike,4.3,5400,active,3,13.020603,77.613372
DP_01927,Sanjay Yadav,Electronic City,scooter,5.0,2866,on_break,34,13.015854,77.650964
DP_01928,Raj Sharma,Hebbal,bicycle,4.0,3928,active,19,13.016445,77.674189
DP_01929,Manoj Sharma,Electronic City,bicycle,4.3,7835,active,13,13.012348,77.698428
DP_01930,Pradeep Yadav,Electronic City,bicycle,4.6,1100,active,13,12.94904,77.513522
DP_01931,Karthik Verma,Bellandur,scooter,4.3,2762,active,16,12.937765,77.573105
DP_01932,Mohan Verma,Basavanagudi,scooter,4.3,3914,active,17,12.966207,77.594563
DP_01933,Naveen Naik,Rajajinagar,bike,4.3,4476,active,32,12.944884,77.641354
DP_01934,Arun Singh,Bommanahalli,scooter,3.6,3921,active,5,13.002602,77.66431
DP_01935,Karthik Gowda,Rajajinagar,scooter,3.7,6416,inactive,9,12.95942,77.519056
DP_01936,Arun Yadav,Indiranagar,bike,3.9,7870,active,1,12.995336,77.524356
DP_01937,Suresh Yadav,Rajajinagar,bicycle,4.0,4890,inactive,39,12.957293,77.561178
DP_01938,Vikram Yadav,Bellandur,scooter,3.8,4925,inactive,31,12.914503,77.524496
DP_01939,Rahul Sharma,Malleshwaram,scooter,4.8,6484,active,29,12.924694,77.586427
DP_01940,Arun Kumar,Brigade Road,bike,3.5,424,inactive,41,12.945382,77.558899
DP_01941,Deepak Patil,Brigade Road,bicycle,4.6,4496,inactive,36,13.007541,77.62538
DP_01942,Karthik Verma,Bommanahalli,bike,4.8,3950,active,4,13.042205,77.699195
DP_01943,Suresh Gowda,Electronic City,scooter,4.2,2140,active,28,13.046645,77.543918
DP_01944,Arun Yadav,Electronic City,bike,4.9,1775,active,11,12.925107,77.545822
DP_01945,Pradeep Yadav,Brigade Road,bike,4.9,3646,active,29,12.931011,77.523532
DP_01946,Mohan Verma,Banashankari,scooter,4.7,4601,active,30,12.97074,77.671701
DP_01947,Ravi Patil,Yelahanka,bike,3.8,3203,active,23,12.960333,77.500746
DP_01948,Manoj Reddy,Bellandur,scooter,4.8,4552,on_break,8,13.029818,77.536197
DP_01949,Amit Singh,Basavanagudi,scooter,4.8,4174,active,35,12.924755,77.611119
DP_01950,Raj Patil,Yelahanka,scooter,4.1,5852,inactive,39,12.930899,77.670098
DP_01951,Mohan Gowda,Banashankari,ev_scooter,4.4,5475,inactive,26,12.960133,77.693324
DP_01952,Naveen Yadav,Indiranagar,bicycle,5.0,824,active,17,12.998015,77.552925
DP_01953,Karthik Yadav,JP Nagar,bike,3.7,4316,active,28,12.952723,77.530804
DP_01954,Amit Singh,Yelahanka,bike,4.8,6188,active,36,13.002331,77.594768
DP_01955,Vikram Verma,Koramangala,scooter,4.7,2117,active,34,12.914227,77.637859
DP_01956,Deepak Gowda,JP Nagar,bicycle,4.6,6769,active,41,13.006463,77.614543
DP_01957,Amit Singh,Yelahanka,scooter,4.2,6232,active,7,12.931286,77.670635
DP_01958,Naveen Naik,Jayanagar,bicycle,4.4,1502,active,30,12.96415,77.598474
DP_01959,Pradeep Das,Sarjapur Road,scooter,4.0,4629,active,14,13.025017,77.56172
DP_01960,Vikram Das,Sarjapur Road,bike,4.4,1852,inactive,36,12.903523,77.609545
DP_01961,Raj Yadav,Basavanagudi,scooter,4.1,4075,on_break,13,12.930073,77.621386
DP_01962,Sanjay Naik,Sarjapur Road,bike,4.0,275,active,5,12.9123,77.621958
DP_01963,Vikram Verma,JP Nagar,bike,4.0,1552,inactive,27,13.045773,77.599878
DP_01964,Raj Singh,Marathahalli,bicycle,5.0,4995,active,1,13.029601,77.604915
DP_01965,Suresh Naik,Rajajinagar,bicycle,4.7,5817,active,20,13.025887,77.696154
DP_01966,Deepak Singh,Brigade Road,bicycle,5.0,3992,active,43,13.038321,77.576284
DP_01967,Deepak Naik,Brigade Road,ev_scooter,4.5,3221,active,3,12.987605,77.578881
DP_01968,Raj Reddy,Indiranagar,scooter,4.2,3591,active,44,12.926018,77.572767
DP_01969,Deepak Das,Rajajinagar,ev_scooter,5.0,7388,active,24,12.993067,77.593794
DP_01970,Pradeep Patil,Malleshwaram,scooter,3.7,7229,active,1,12.917782,77.636258
DP_01971,Ganesh Das,Banashankari,bike,4.8,3871,active,14,12.993803,77.536577
DP_01972,Ravi Das,Hebbal,ev_scooter,4.3,3378,active,45,12.980406,77.62817
DP_01973,Manoj Singh,Basavanagudi,bike,4.9,4340,active,39,12.971142,77.688353
DP_01974,Manoj Patil,Bommanahalli,bicycle,4.7,7823,active,13,13.048929,77.582144
DP_01975,Naveen Patil,Yelahanka,bike,3.8,1694,active,26,13.025949,77.631571
DP_01976,Deepak Naik,Malleshwaram,bicycle,4.6,4295,active,48,12.958087,77.623804
DP_01977,Ganesh Yadav,MG Road,ev_scooter,4.6,2907,active,41,13.021372,77.547723
DP_01978,Naveen Yadav,Bellandur,bicycle,4.5,5922,active,17,12.903528,77.572909
DP_01979,Arun Reddy,Bellandur,bike,4.3,2285,active,48,12.978633,77.579673
DP_01980,Ganesh Das,BTM Layout,bicycle,4.0,271,active,23,12.941949,77.67338
DP_01981,Raj Patil,Indiranagar,bike,4.1,4408,active,47,12.980052,77.684983
DP_01982,Rahul Reddy,MG Road,bike,3.9,4972,active,48,12.978729,77.639325
DP_01983,Raj Kumar,Yelahanka,ev_scooter,3.8,1762,active,18,12.913104,77.500262
DP_01984,Rahul Reddy,Rajajinagar,bicycle,4.8,2624,active,48,13.031925,77.581522
DP_01985,Rahul Verma,Bommanahalli,ev_scooter,4.4,3587,active,19,13.038679,77.593456
DP_01986,Vikram Naik,Hebbal,ev_scooter,4.6,2078,active,9,13.035514,77.539313
DP_01987,Deepak Patil,MG Road,bicycle,3.7,4921,active,4,13.006307,77.651581
